feature,good_mean,defective_mean,difference,percentage_change
408,5.35823981544771,5.077336538461538,-0.2809032769861721,5.242454363022964
338,3.025047265892003,3.181793269230769,0.1567460033387662,5.181605097748651
454,7.910613260423788,7.501317307692309,-0.4092959527314788,5.17401039915775
556,4.177832535885168,4.39203076923077,0.21419823334560206,5.1270181728387385
416,3.414909295967191,3.2410451923076926,-0.17386410365949834,5.091324207785599
553,7.632337457279563,8.020259615384616,0.38792215810505226,5.0826127680591515
410,4.911933834586466,5.161027403846154,0.24909356925968762,5.071191462428539
137,122.25946684894053,128.4548076923077,6.195340843367163,5.067371061761546
147,0.017350854408749145,0.018227884615384618,0.0008770302066354735,5.054680224814936
363,331.4469775803144,348.1442408653847,16.697263285070278,5.037687598470947
555,57.0085083390294,59.86652307692308,2.858014737893683,5.013312610982696
148,8.498521941216678,8.077825961538462,-0.42069597967821615,4.950225257852165
33,8.931151401230348,9.3681875,0.4370360987696511,4.893390327135708
21,-5636.36021872864,-5363.822115384615,272.5381033440244,4.8353563783668045
182,10.814818865345183,10.2925,-0.5223188653451825,4.829658932327493
302,0.40202768284347234,0.4214019230769231,0.019374240233450746,4.819130885818631
359,0.019777033492822966,0.020724999999999997,0.000947966507177031,4.793269463395739
352,0.023409364319890637,0.022288461538461538,-0.0011209027814290985,4.788266636000371
420,1.8153381408065619,1.9011971153846154,0.08585897457805358,4.729640866792239
167,1.231989063568011,1.2884615384615385,0.05647247489352747,4.583845470995932
415,6.646607928913192,6.344533653846154,-0.30207427506703777,4.544788534208469
413,25.6414980861244,24.48621923076923,-1.1552788553551707,4.505504520347571
439,70.8470019822283,67.68731730769231,-3.1596846745359954,4.459870687723088
497,11.757046684894053,12.27265528846154,0.5156086035674861,4.3855282486031255
278,0.0011205741626794258,0.0010721153846153845,-4.8458778064041285e-05,4.3244596991394655
487,238.17600348598768,228.10276057692312,-10.073242909064561,4.22932737204031
271,45.92723807245386,47.8544173076923,1.927179235238441,4.196157478919509
377,0.001574982911825017,0.0015096153846153846,-6.536752720963227e-05,4.150364217849667
138,57.43096363636363,59.79421923076923,2.363255594405601,4.114950272067619
411,2.6085168831168835,2.713416346153846,0.10489946303696263,4.021421663624412
474,37.51637317156528,39.010423076923075,1.494049905357798,3.98239429628603
406,6.708982091592618,6.972583653846153,0.2636015622535357,3.9290843030251765
388,35.06453274094327,36.42900384615385,1.3644711052105762,3.8913140959022248
438,54.55622590567327,56.63047596153846,2.0742500558651855,3.8020409612855666
162,4805.227614490773,4625.6442307692305,-179.5833837215423,3.7372503058957256
543,0.00849090909090909,0.008175961538461538,-0.00031494755244755243,3.7092324164058637
321,2.269114183185236,2.186160576923077,-0.08295360626215897,3.655770471000012
344,23.271678400546822,22.44988461538461,-0.8217937851622104,3.531304322007563
185,7.382552973342446,7.123173076923076,-0.25937989641936987,3.5134173416155767
208,73.4342091592618,70.87344230769232,-2.5607668515694826,3.4871579348199586
225,1036.2707998632945,1072.2105423076923,35.93974244439778,3.468180561407209
238,0.004780177717019822,0.0049451923076923076,0.00016501459067248554,3.4520597442423764
421,4.183776896787424,4.039902884615385,-0.14387401217203877,3.438854788899346
130,0.7433754272043746,0.7686903846153847,0.025314957411010197,3.4054068085371902
170,0.6827943950786055,0.7059528846153846,0.023158489536779125,3.391722267156725
443,0.6325414900888585,0.6537211538461538,0.021179663757295297,3.34834379865264
221,0.060583321941216677,0.06260576923076923,0.002022447289552552,3.338290514202754
174,0.31940933014354067,0.3300442307692308,0.010634900625690114,3.3295522772959862
89,0.18833253588516743,0.19460288461538464,0.006270348730217201,3.329402803794051
172,0.3194094668489405,0.3300384615384615,0.010628994689520999,3.3277018350078547
445,0.6456720437457278,0.6670740384615385,0.021401994715810613,3.3146850515087403
525,5.5417064251537935,5.724975000000001,0.18326857484620707,3.3070783759737146
239,0.004584552289815448,0.004435576923076923,-0.00014897536673852494,3.2495074179756376
270,29.321796719070402,28.371660576923077,-0.9501361421473256,3.240374903524834
142,6.652453861927547,6.4370192307692315,-0.21543463115831507,3.2384235295679744
22,2705.13004101162,2617.7884615384614,-87.34157947315862,3.228738661321289
217,0.0713306903622693,0.07362884615384614,0.002298155791576842,3.221833098635566
545,7.626823581681477,7.3849519230769225,-0.24187165860455462,3.1713288764866046
26,1.9426054682159943,1.881321153846154,-0.061284314369840276,3.1547483713263285
253,0.03310997949419002,0.03415288461538461,0.0010429051211945928,3.1498211026605945
482,318.69564524948737,308.7728942307692,-9.922751018718145,3.1135508647914625
441,0.8004525632262475,0.8250413461538462,0.024588782927598696,3.0718601023017387
3,1398.1986566643882,1355.7814346153848,-42.417222049003385,3.0337049636563096
541,9.591688243335613,9.880410576923076,0.28872233358746335,3.0101305032309624
493,2.525005058099795,2.6009644230769235,0.07595936497712863,3.00828565604111
353,0.04043745727956254,0.039234615384615396,-0.0012028418949471473,2.9745735164091895
31,3.680012098427888,3.572554807692308,-0.10745729073558019,2.920025474413148
357,0.0009961722488038278,0.001025,2.8827751196172256e-05,2.8938520653218065
491,2.4365483253588516,2.506693269230769,0.0701449438719175,2.8788652842166242
457,5.273435099111415,5.121714423076923,-0.15172067603449246,2.8770748702313167
539,3.039971428571429,2.9551192307692307,-0.08485219780219833,2.7912169504195914
215,0.08124764183185235,0.07898365384615386,-0.00226398798569849,2.7865276267143493
376,0.001597881066302119,0.0016423076923076925,4.442662600557352e-05,2.780346231173977
297,2345.148729254956,2280.882958653846,-64.26577060111003,2.7403707832861843
583,0.015289336978810662,0.015702884615384615,0.0004135476365739535,2.70481079164574
228,0.01780956937799043,0.018289423076923078,0.0004798536989326467,2.6943587952534296
30,0.18383410799726588,0.18877692307692312,0.004942815079657242,2.6887366732460527
522,14.70296801093643,15.093179807692307,0.39021179675587625,2.653966168365646
442,1.347556015037594,1.3121653846153845,-0.03539063042220958,2.6262826945432955
175,0.7767074504442925,0.7967451923076924,0.020037741863399905,2.5798312932286036
355,0.03440574162679426,0.03528846153846154,0.0008827199116672804,2.5656180332989598
366,0.004805194805194805,0.004927884615384615,0.00012268981018980982,2.5532744282744204
219,0.003246616541353384,0.0033288461538461545,8.222961249277055e-05,2.5327787080913575
407,1.2299855775803143,1.260889423076923,0.03090384549660863,2.5125372248188578
446,1.1730448393711552,1.202444230769231,0.02939939139807568,2.506246173320713
267,0.07070457963089542,0.0689326923076923,-0.0017718873232031168,2.5060432187745647
368,0.00316514012303486,0.003241346153846154,7.620603081129416e-05,2.40766689148109
585,3.062814730006835,3.1353442307692303,0.0725295007623954,2.3680668651555536
150,6.822969241285032,6.666961538461539,-0.15600770282349252,2.286507491188839
108,-0.010806561859193438,-0.010559615384615388,0.0002469464745780501,2.285153019023955
405,0.02424265208475735,0.023689423076923073,-0.0005532290078342772,2.2820482094948753
310,0.30429316473000684,0.31118557692307697,0.00689241219307013,2.2650565283599544
473,39.34532347915243,40.225003846153854,0.879680367001427,2.235793962826448
169,0.4010628844839371,0.3921057692307692,-0.008957115253167947,2.2333443456612567
285,2.1224595010252907,2.0752605769230774,-0.04719892410221327,2.223784438733131
269,3.771935748462064,3.8555634615384613,0.08362771307639738,2.217103329782195
311,0.09748721804511278,0.09533749999999999,-0.0021497180451127834,2.205128106248748
480,75.62724791524265,73.9900548076923,-1.6371931075503454,2.164819099837123
412,30.82488762816131,31.48711826923077,0.6622306410694598,2.148363520600323
28,69.59772993848257,68.1115423076923,-1.486187630790269,2.13539670346132
584,0.0038410116199589883,0.003922115384615385,8.11037646563967e-05,2.1115209398211263
27,6.648735475051264,6.508482692307693,-0.14025278274357156,2.1094655257357813
25,1.2056198222829801,1.1803961538461538,-0.02522366843682633,2.092174329803437
409,4.573760628844839,4.669020192307692,0.0952595634628528,2.0827404666105536
126,2.746922077922078,2.802913461538462,0.05599138361638367,2.0383317046524527
277,2.2125738209159262,2.1678278846153844,-0.0447459363005418,2.0223477236126106
216,0.0833898154477102,0.08505961538461539,0.001669799936905192,2.00240272500932
273,20.1503980177717,20.534380769230772,0.38398275145907235,1.9055839548202356
432,99.19038318523582,101.06493365384615,1.8745504686103374,1.8898510202442271
307,0.12876131237183866,0.13117211538461537,0.0024108030127767133,1.8723038530508014
309,0.1287617908407382,0.1311701923076923,0.0024084014669541187,1.8704317882103725
23,-3811.0422077238554,-3739.863781730769,71.17842599308642,1.8676892596158814
218,3.7759890293916607,3.7064769230769232,-0.06951210631473748,1.840897994503347
546,1.0195446343130554,1.0008557692307691,-0.018688865082286288,1.8330600204549548
447,0.2822345864661654,0.27710192307692305,-0.005132663389242342,1.8185805834458395
47,1.176584996582365,1.197976923076923,0.021391926494558122,1.8181369435013541
305,0.26459788106630217,0.26939711538461536,0.004799234318313195,1.8137841085396358
136,138.017976760082,140.47403846153844,2.4560617014564343,1.779523044107385
176,0.24500225563909775,0.2406980769230769,-0.0043041787160208456,1.756791464957427
440,11.539235269993165,11.359860576923076,-0.17937469307008946,1.5544764351632439
552,0.2633455228981545,0.2674105769230769,0.00406505402492241,1.5436199484942517
496,29.64007641831852,29.20443557692308,-0.43564084139544335,1.4697696296295757
304,0.13221093643198906,0.13028365384615384,-0.001927282585835216,1.4577331027578297
255,0.4042243335611757,0.39855576923076924,-0.005668564330406467,1.4023312947211728
250,109.54962337662337,111.07659423076925,1.5269708541458726,1.3938622581076903
568,2.3713541353383456,2.4043701923076926,0.03301605696934695,1.392287068276127
549,0.6308107997265892,0.6390384615384614,0.008227661811872289,1.3042994532494347
563,0.6752135338345865,0.6667375,-0.008476033834586505,1.2553116029014548
527,6.400965071770335,6.321891346153846,-0.07907372561648884,1.2353406826920739
459,2.83605984278879,2.8709432692307693,0.03488342644197928,1.2299961346258925
29,2.3643421736158574,2.392519230769231,0.028177057153373486,1.1917503933147497
356,1.2996200273410798,1.2842653846153846,-0.0153546427256952,1.1814716919305706
156,0.05804313055365686,0.05872788461538462,0.0006847540617277575,1.1797331660027361
274,136.16708209159262,134.59726538461538,-1.5698167069772353,1.1528606494786309
115,747.9533277511962,739.3719509615386,-8.581376789657611,1.1473144742143822
187,17.923154408749145,18.120384615384616,0.19723020663547075,1.100421288225879
168,0.12429938482570062,0.12566346153846153,0.0013640767127609116,1.097412279774107
350,0.02311797676008202,0.023369230769230767,0.0002512540091487471,1.0868339031406469
323,5.389621052631579,5.447486538461539,0.05786548582995987,1.0736466490850227
303,0.04031319207108681,0.040745192307692316,0.00043200023660550785,1.071610096872841
268,19.483024606971977,19.69175,0.20872539302802195,1.0713192496473563
128,3.1899480519480523,3.2238557692307697,0.03390771728271735,1.062955155712032
391,0.010936773752563226,0.011051923076923079,0.00011514932435985337,1.0528637326237649
544,0.0025075871496924125,0.002533653846153846,2.60666964614336e-05,1.0395130819134646
139,416.36216062884483,412.0683432692307,-4.293817359614138,1.0312698332454253
177,0.3949678742310321,0.39091346153846157,-0.004054412692570508,1.026517080778809
571,2.103255434039645,2.081873076923077,-0.021382357116567885,1.0166314928044464
448,0.3324377990430622,0.3291317307692307,-0.0033060682738315084,0.9944922879853558
589,99.71746801093643,98.7362375,-0.9812305109364274,0.9840106558148989
320,0.04307481203007519,0.043497115384615384,0.0004223033545401947,0.9803951187188906
184,0.1447136021872864,0.1461307692307692,0.0014171670434827977,0.9792908351826659
586,0.02144408749145591,0.02165096153846154,0.0002068740470056278,0.9647136866423147
105,-0.0004970608339029391,-0.0004923076923076923,4.7531415952468395e-06,0.9562494711009525
90,8833.021081681478,8749.358032692307,-83.66304898917042,0.9471623379533936
490,51.38440570745044,50.90006442307693,-0.48434128437351376,0.9425841900965823
354,0.041982159945317836,0.04158653846153845,-0.0003956214837793834,0.9423561919984206
212,0.051249965823650025,0.05172500000000001,0.0004750341763499824,0.9268965719598024
51,157.34121479835954,158.79224326923077,1.451028470871222,0.9222176609801735
134,39.41359275461381,39.050279807692306,-0.3633129469215035,0.9217960645797092
312,0.16012235133287767,0.15867403846153844,-0.0014483128713392301,0.9045038742457252
112,0.4596862611073137,0.463835096153846,0.004148835046532295,0.9025362290659694
540,1.940865960355434,1.9583278846153847,0.017461924259950745,0.8996975894591358
564,6.217566643882434,6.271057692307693,0.05349104842525865,0.8603212717935137
361,39.959004511278195,39.61850961538461,-0.3404948958935847,0.8521105569521434
41,3.3469397129186604,3.374849038461538,0.027909325542877728,0.8338759564491742
367,0.0037731373889268627,0.0037423076923076923,-3.082969661917035e-05,0.8170838599635191
558,0.9944763499658237,1.0022865384615385,0.007810188495714798,0.7853568861625724
117,58.65480881749829,58.219350000000006,-0.4354588174982865,0.7424094056008201
566,2.5318615516062883,2.5136990384615383,-0.018162513144750037,0.717358069331524
306,0.048597881066302126,0.048941346153846155,0.0003434650875440287,0.7067491010059452
171,0.12000382775119618,0.12083942307692307,0.0008355953257268844,0.6963072273488837
83,7.455446445659603,7.40466923076923,-0.050777214890373124,0.6810754427715661
495,6.810894736842105,6.764652884615385,-0.046241852226719615,0.6789394640998344
289,2.579638004101162,2.563083653846154,-0.016554350255008288,0.6417315231319215
68,147.496975393028,146.61122596153845,-0.8857494314895575,0.6005204033027418
8,1.4623084757347913,1.4706192307692305,0.008310755034439232,0.5683311813031231
62,116.54478099794942,115.8883798076923,-0.6564011902571139,0.5632180048188199
